========================================================================================================================
GPU OPS TO TRANSFORMER BLOCKS CORRELATION
Model:     nvidia/Kimi-K2.5-NVFP4
Framework: vLLM v0.16.0
GPU:       NVIDIA B200 (Blackwell)
========================================================================================================================

Total GPU operations: 1000
Operations assigned to blocks: 1000
Unassigned operations: 0
Total blocks detected: 35
  MoE blocks (Type B): 33
  Dense blocks (Type A): 1
  Inter-block regions: 1
  Warmup blocks: 2
  Cooldown blocks: 2
  Representative MoE blocks: 29

CONSISTENCY VALIDATION
------------------------------------------------------------
Standard 29-op MoE blocks: 31
Non-standard MoE blocks: 2 (sizes: [27, 25])
29-op blocks have consistent (high_level_op, stream) set: YES
Note: Time-ordering of ops across different CUDA streams may vary between blocks (GPU scheduling jitter).

MOE BLOCK TIMING DISTRIBUTION (representative blocks)
------------------------------------------------------------
Count:  29
Min:    112447 ns
P25:    122209 ns
Median: 123232 ns
P75:    125568 ns
Max:    129056 ns
Mean:   123378 ns
StdDev: 3167 ns
CoV:    2.6%

Selected median block: MoE_post_16 (wall=123232 ns)

========================================================================================================================
ALL BLOCK DETAILS
========================================================================================================================

Block: MoE_pre_0  Type: MoE_B  Status: WARMUP
Ops: 29  Wall: 123264 ns  Compute: 147488 ns  Idle: 0 ns (0.0%)
Op range: [1..29] (1-indexed)

| pos   | idx   | high_level_op                                    | kernel_name                                             | stream  | grid           | dur_ns     | source_code_ref                                                             | source_code_explanation                                                                                                                                                                                  |
|     7 |   210 | rope_kva_layernorm_fused                         | triton_poi_fused_add_clone_copy_expand_index_mu...      |      23 | 2x1x1          |       1856 | mla.py:149-159                                                              | Torch.compile fused kernel combining: KV split (kv_c=[B,512], k_pe=[B,64]), RMSNorm(512) on kv_c, Q reshape, k_pe unsqueeze, and YaRN-scaled RoPE application. All from mla.py:149-159.                  |
|     8 |   211 | kv_cache_store                                   | void vllm::concat_and_cache_mla_kernel<__nv_bfl...      |      23 | 1x1x1          |       2016 | mla_attention.py:524-531                                                    | Stores compressed KV representations (kv_c_normed + k_pe) into FP8 KV cache at slot_mapping positions. Kernel: vllm::concat_and_cache_mla_kernel.                                                        |
|     9 |   212 | q_absorption_bmm                                 | nvjet_tst_64x8_64x16_4x1_v_bz_NNT                       |      23 | 64x1x1         |       2784 | mla_attention.py:601-615                                                    | BMM: [8,B,128] x [8,128,512] -> [8,B,512]. Projects Q_nope into latent space via W_UK_T absorption matrix. This is the MQA decode-path optimization where Q is projected into KV latent space.           |
|    10 |   213 | q_latent_pe_concat_fp8_prep                      | triton_poi_fused__to_copy_cat_clamp_mul_recipro...      |      23 | 18x1x1         |       1568 | mla_attention.py:620-624                                                    | Concatenates Q_latent=[B,8,512] with Q_PE=[B,8,64], applies clamping and reciprocal scaling for FP8 quantization preparation. Fused by torch.compile.                                                    |
|    11 |   214 | decode_mla_attention                             | fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512HVP...      |      23 | 74x2x1         |       9088 | mla_attention.py:635, flashinfer_mla.py:153-202                             | TRT-LLM FMHA kernel for Multi-head Latent Attention decode. Queries absorbed latent+PE against paged FP8 KV cache. Kernel: fmhaSm100f with E4M3 QKV format, 576 QK head dim, 512 V head dim.             |
|    12 |   215 | v_up_proj_bmm                                    | nvjet_tst_8x64_64x16_4x1_v_bz_TNN                       |      23 | 128x1x1        |       3424 | mla_attention.py:647, mla_attention.py:787-821                              | BMM: [8,B,512] x [8,512,128] -> [8,B,128]. Projects latent attention output back to V space via W_UV matrix. Output reshaped to [B,1024].                                                                |
|    13 |   216 | o_proj_gemm                                      | nvjet_tst_64x8_64x16_4x1_v_bz_TNT                       |      23 | 112x1x1        |       5280 | mla.py:176, deepseek_v2.py:801-807                                          | RowParallelLinear output projection. BF16 GEMM: [B,1024] x [1024,7168] -> [B,7168]. Output fed to allreduce across 8 TP ranks.                                                                           |
|    14 |   217 | fused_allreduce_post_attn_rmsnorm                | void flashinfer::trtllm_allreduce_fusion::allre...      |      23 | 4x1x1          |      11488 | allreduce_rms_fusion.py:85-150, deepseek_v2.py:1019                         | Fused TRT-LLM kernel combining: (1) AllReduce of o_proj output, (2) residual addition, (3) RMSNorm(7168) for post-attention normalization. Feeds into MoE/MLP.                                           |
|    15 |   218 | allreduce_completion_memcpy                      | memcpy32_post                                           |      23 | 14x1x1         |       1344 | allreduce_rms_fusion.py:85-150 (lamport signaling)                          | Memory copy kernel (memcpy32_post) that signals allreduce completion in the Lamport-based oneshot protocol. Part of the fused allreduce infrastructure.                                                  |
|    16 |   219 | moe_gate_router_gemm                             | nvjet_tst_8x64_64x16_4x1_v_bz_TNN                       |      23 | 48x1x1         |      10784 | deepseek_v2.py:251-257, deepseek_v2.py:344-346                              | ReplicatedLinear computing router logits. BF16 GEMM: [B,7168] x [7168,384] -> [B,384]. Output used for sigmoid scoring and top-8 expert selection.                                                       |
|    17 |   220 | shared_expert_gate_up_act_fp4_quant              | void vllm::cvt_fp16_to_fp4<__nv_bfloat16, false...      |    5518 | 128x1x1        |       2272 | nvfp4_utils.py:214 (shared expert path)                                     | FP4 activation quantization (cvt_fp16_to_fp4) for shared expert gate+up projection input. Runs on stream 5518 concurrently with routed expert processing on stream 23.                                   |
|    18 |   221 | shared_expert_gate_up_nvfp4_gemm                 | _ZN7cutlass13device_kernelIN10flashinfer4gemm57...      |    5518 | 1x8x1          |       9440 | deepseek_v2.py:286-296, nvfp4_utils.py:214                                  | NVFP4 GEMM via FlashInfer CUTLASS backend for shared expert gate+up projection. [B,7168] x [7168,4096] with FP4 weights and activations.                                                                 |
|    19 |   222 | moe_routed_act_fp4_quant                         | void vllm::cvt_fp16_to_fp4_sf_major<__nv_bfloat...      |      23 | 1x1x1          |       2816 | nvfp4_utils.py:214 (routed expert act quant)                                | FP4 activation quantization (cvt_fp16_to_fp4_sf_major, scale-factor-major layout) for routed expert input. Uses FLASHINFER_TRTLLM format.                                                                |
|    20 |   223 | shared_expert_silu_mul                           | triton_poi_fused_mul_silu_slice_0                       |    5518 | 1x1x1          |       2304 | deepseek_v2.py:218, activation.py:SiluAndMul                                | SiLU activation + element-wise multiply for shared expert. Splits gate+up output, applies SiLU to gate half, multiplies with up half. Compiled as Triton kernel.                                         |
|    21 |   224 | moe_routing_sigmoid                              | void at::native::vectorized_elementwise_kernel<...      |      23 | 1x1x1          |       2272 | deepseek_v2.py:344 (sigmoid scoring_func)                                   | Sigmoid activation on router logits. Part of the noaux_tc topk_method scoring. PyTorch vectorized_elementwise_kernel.                                                                                    |
|    22 |   225 | shared_expert_down_act_fp4_quant                 | void vllm::cvt_fp16_to_fp4<__nv_bfloat16, false...      |    5518 | 128x1x1        |       1792 | nvfp4_utils.py:214 (shared expert down path)                                | FP4 activation quantization for shared expert down projection input. Runs on stream 5518.                                                                                                                |
|    23 |   226 | moe_routing_bias_correction                      | void at::native::unrolled_elementwise_kernel<at...      |      23 | 1x1x1          |       2464 | deepseek_v2.py:258-263 (e_score_correction_bias)                            | Adds e_score_correction_bias to router scores for noaux_tc topk routing. PyTorch unrolled_elementwise_kernel.                                                                                            |
|    24 |   227 | shared_expert_down_nvfp4_gemm                    | _ZN7cutlass13device_kernelIN10flashinfer4gemm58...      |    5518 | 1x56x1         |       8832 | deepseek_v2.py:219, nvfp4_utils.py:214                                      | NVFP4 GEMM for shared expert down projection. [B,2048] x [2048,7168] with FP4. No reduce (reduce_results=False).                                                                                         |
|    25 |   228 | moe_topk_routing_main                            | void moe::dev::routing::routingDeepSeek::routin...      |      23 | 1x1x1          |       4416 | fused_moe/flashinfer_cutlass_moe.py (topk routing)                          | Main routing kernel for DeepSeek top-8 expert selection. Computes top-k scores and assigns tokens to experts.                                                                                            |
|    26 |   229 | moe_routing_indices                              | void moe::dev::routing::routingDeepSeek::routin...      |      23 | 8x1x1          |       4960 | fused_moe/flashinfer_cutlass_moe.py (index clustering)                      | Clustering kernel that organizes token-to-expert assignments into contiguous batches for efficient expert computation.                                                                                   |
|    27 |   230 | fused_moe_gate_up_siglu_gemm                     | bmm_E2m1_E2m1E2m1_Fp32_bA16_bB16_bC16_t128x8x51...      |      23 | 4x8x1          |      10048 | fused_moe/flashinfer_cutlass_moe.py:196-290 (NVFP4 MoE gate_up+SiGLU)       | Fused MoE NVFP4 GEMM for gate+up projection with SwiGLU activation. Part of FLASHINFER_TRTLLM fused MoE kernel. Processes top-8 of 384 experts per EP rank.                                              |
|    28 |   231 | fused_moe_down_gemm                              | bmm_Bfloat16_E2m1E2m1_Fp32_bA16_bB16_t128x8x256...      |      23 | 56x8x1         |       8256 | fused_moe/flashinfer_cutlass_moe.py:196-290 (NVFP4 MoE down proj)           | Fused MoE NVFP4 GEMM for down projection. Part of FLASHINFER_TRTLLM fused MoE kernel. Produces final expert outputs.                                                                                     |
|    29 |   232 | moe_finalize_combine                             | void moe::dev::finalize::finalizeKernel<moe::de...      |      23 | 28x1x1         |       4224 | fused_moe/flashinfer_cutlass_moe.py (expert output combine)                 | Combines weighted expert outputs back to token dimension. Applies routing weights and reduces across selected experts.                                                                                   |

Block: MoE_pre_8  Type: MoE_B  Status: REPRESENTATIVE
Ops: 29  Wall: 126368 ns  Compute: 150275 ns  Idle: 0 ns (0.0%)
Op range: [233..261] (1-indexed)

| pos   | idx   | high_level_op                                    | kernel_name                                             | stream  | grid           | dur_ns     | source_code_ref                                                             | source_code_explanation                                                                                                                                                                                  |
| ----- | ----- | ------------------------------------------------ | ------------------------------------------------------- | ------- | -------------- | ---------- | --------------------------------------------------------------------------- | -------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- |
|     1 |   233 | moe_scale_add_shared                             | triton_poi_fused_add_mul_0                              |      23 | 7x1x1          |       1536 | deepseek_v2.py:356-365                                                      | Multiplies routed expert output by routed_scaling_factor=2.827 and adds shared expert output. Compiled by torch.compile into fused Triton kernel triton_poi_fused_add_mul_0.                             |
|     2 |   234 | fused_allreduce_input_rmsnorm                    | void flashinfer::trtllm_allreduce_fusion::allre...      |      23 | 4x1x1          |      10944 | allreduce_rms_fusion.py:85-150, deepseek_v2.py:994-995                      | Fused TRT-LLM kernel combining: (1) AllReduce of previous layer MoE/MLP output across 8 TP ranks, (2) residual addition, (3) RMSNorm(7168, eps=1e-05) for current layer input. Uses Lamport-based oneshot allreduce. |
|     3 |   235 | qkv_a_proj_gemm                                  | nvjet_tst_16x64_64x16_4x1_v_bz_TNN                      |      23 | 132x1x1        |      19904 | mla.py:132, deepseek_v2.py:759-766                                          | MergedColumnParallelLinear (replicated, disable_tp=True) computing fused Q/KV low-rank projection. BF16 GEMM: [B,7168] x [7168,2112] -> [B,2112]. Output split into q_c=[B,1536] and kv_lora=[B,576]. Uses CUTLASS nvjet kernel. |
|     4 |   236 | q_a_layernorm_elementwise                        | triton_poi_fused_1                                      |      23 | 1x1x1          |       1729 | mla.py:137, layernorm.py:93                                                 | Pointwise part of RMSNorm(1536, eps=1e-05) on compressed Q representation q_c. Compiled by torch.compile into Triton pointwise kernel.                                                                   |
|     5 |   237 | q_a_layernorm_reduce                             | triton_red_fused_2                                      |      23 | 2x1x1          |       2593 | mla.py:137, layernorm.py:93                                                 | Reduction part of RMSNorm(1536, eps=1e-05) on compressed Q representation q_c. Compiled by torch.compile into Triton reduction kernel.                                                                   |
|     6 |   238 | q_b_proj_gemm                                    | nvjet_tst_16x64_64x16_4x1_v_bz_TNN                      |      23 | 96x1x1         |       5407 | mla.py:138, deepseek_v2.py:778-784                                          | ColumnParallelLinear projecting low-rank Q to full heads. BF16 GEMM: [B,1536] x [1536,1536] -> [B,1536] per TP rank (total output 12288). Uses CUTLASS nvjet kernel.                                     |
|     7 |   239 | rope_kva_layernorm_fused                         | triton_poi_fused_add_clone_copy_expand_index_mu...      |      23 | 2x1x1          |       1921 | mla.py:149-159                                                              | Torch.compile fused kernel combining: KV split (kv_c=[B,512], k_pe=[B,64]), RMSNorm(512) on kv_c, Q reshape, k_pe unsqueeze, and YaRN-scaled RoPE application. All from mla.py:149-159.                  |
|     8 |   240 | kv_cache_store                                   | void vllm::concat_and_cache_mla_kernel<__nv_bfl...      |      23 | 1x1x1          |       2176 | mla_attention.py:524-531                                                    | Stores compressed KV representations (kv_c_normed + k_pe) into FP8 KV cache at slot_mapping positions. Kernel: vllm::concat_and_cache_mla_kernel.                                                        |
|     9 |   241 | q_absorption_bmm                                 | nvjet_tst_64x8_64x16_4x1_v_bz_NNT                       |      23 | 64x1x1         |       2847 | mla_attention.py:601-615                                                    | BMM: [8,B,128] x [8,128,512] -> [8,B,512]. Projects Q_nope into latent space via W_UK_T absorption matrix. This is the MQA decode-path optimization where Q is projected into KV latent space.           |
|    10 |   242 | q_latent_pe_concat_fp8_prep                      | triton_poi_fused__to_copy_cat_clamp_mul_recipro...      |      23 | 18x1x1         |       1665 | mla_attention.py:620-624                                                    | Concatenates Q_latent=[B,8,512] with Q_PE=[B,8,64], applies clamping and reciprocal scaling for FP8 quantization preparation. Fused by torch.compile.                                                    |
|    11 |   243 | decode_mla_attention                             | fmhaSm100fKernel_QkvE4m3OBfloat16HQk576HV512HVP...      |      23 | 74x2x1         |       9152 | mla_attention.py:635, flashinfer_mla.py:153-202                             | TRT-LLM FMHA kernel for Multi-head Latent Attention decode. Queries absorbed latent+PE against paged FP8 KV cache. Kernel: fmhaSm100f with E4M3 QKV format, 576 QK head dim, 512 V head dim.             |
|    12 |   244 | v_up_proj_bmm                                    | nvjet_tst_8x64_64x16_4x1_v_bz_TNN                       |      23 | 128x1x1        |       3711 | mla_attention.py:647, mla_attention.py:787-821                              | BMM: [8,B,512] x [8,512,128] -> [8,B,128]. Projects latent attention output back to V space via W_UV matrix. Output reshaped to [B,1024].                                                                |
|    13 |   245 | o_proj_gemm                                      | nvjet_tst_64x8_64x16_4x1_v_bz_TNT                       |      23 | 112x1x1        |       5505 | mla.py:176, deepseek_v2.py:801-807                                          | RowParallelLinear output projection. BF16 GEMM: [B,1024] x [1024,7168] -> [B,7168]. Output fed to allreduce across 8 TP ranks.                                                                           |
|    14 |   246 | fused_allreduce_post_attn_rmsnorm                | void flashinfer::trtllm_allreduce_fusion::allre...      |      23 | 4x1x1          |       7616 | allreduce_rms_fusion.py:85-150, deepseek_v2.py:1019                         | Fused TRT-LLM kernel combining: (1) AllReduce of o_proj output, (2) residual addition, (3) RMSNorm(7168) for post-attention normalization. Feeds into MoE/MLP.                                           |
|    15 |   247 | allreduce_completion_memcpy                      | memcpy32_post                                           |      23 | 14x1x1         |       1280 | allreduce_rms_fusion.py:85-150 (lamport signaling)                          | Memory copy kernel (memcpy32_post) that signals allreduce completion in the Lamport-based oneshot protocol. Part of the fused allreduce infrastructure.                                                  |
|    16 |   248 | moe_gate_router_gemm                             | nvjet_tst_8x64_64x16_4x1_v_bz_TNN                       |      23 | 48x1x1         |      11135 | deepseek_v2.py:251-257, deepseek_v2.py:344-346                              | ReplicatedLinear computing router logits. BF16 GEMM: [B,7168] x [7168,384] -> [B,384]. Output used for sigmoid scoring and top-8 expert selection.                                                       |
|    17 |   249 | shared_expert_gate_up_act_fp4_quant              | void vllm::cvt_fp16_to_fp4<__nv_bfloat16, false...      |    5518 | 128x1x1        |       2879 | nvfp4_utils.py:214 (shared expert path)                                     | FP4 activation quantization (cvt_fp16_to_fp4) for shared expert gate+up projection input. Runs on stream 5518 concurrently with routed expert processing on stream 23.                                   |
|    18 |   250 | shared_expert_gate_up_nvfp4_gemm                 | _ZN7cutlass13device_kernelIN10flashinfer4gemm57...      |    5518 | 1x8x1          |       9313 | deepseek_v2.py:286-296, nvfp4_utils.py:214                                  | NVFP4 GEMM via FlashInfer CUTLASS backend for shared expert gate+up projection. [B,7168] x [7168,4096] with FP4 weights and activations.                                                                 |
|    19 |   251 | moe_routed_act_fp4_quant                         | void vllm::cvt_fp16_to_fp4_sf_major<__nv_bfloat...      |      23 | 1x1x1          |       2753 | nvfp4_utils.py:214 (routed expert act quant)                                | FP4 activation quantization (cvt_fp16_to_fp4_sf_major, scale-factor-major layout) for routed expert input. Uses FLASHINFER_TRTLLM format.                                                                |
|    20 |   252 | shared_expert_silu_mul                           | triton_poi_fused_mul_silu_slice_0                       |    5518 | 1x1x1          |       2144 | deepseek_v2.py:218, activation.py:SiluAndMul                                | SiLU activation + element-wise multiply for shared expert. Splits gate+up output, applies SiLU to gate half, multiplies with up half. Compiled as Triton kernel.                                         |
|    21 |   253 | moe_routing_sigmoid                              | void at::native::vectorized_elementwise_kernel<...      |      23 | 1x1x1          |       2688 | deepseek_v2.py:344 (sigmoid scoring_func)                                   | Sigmoid activation on router logits. Part of the noaux_tc topk_method scoring. PyTorch vectorized_elementwise_kernel.                                                                                    |
|    22 |   254 | shared_expert_down_act_fp4_quant                 | void vllm::cvt_fp16_to_fp4<__nv_bfloat16, false...      |    5518 | 128x1x1        |       1631 | nvfp4_utils.py:214 (shared expert down path)                                | FP4 activation quantization for shared expert down projection input. Runs on stream 5518.                                                                                                                |
|    23 |   255 | shared_expert_down_nvfp4_gemm                    | _ZN7cutlass13device_kernelIN10flashinfer4gemm58...      |    5518 | 1x56x1         |       5120 | deepseek_v2.py:219, nvfp4_utils.py:214                                      | NVFP4 GEMM for shared expert down projection. [B,2048] x [2048,7168] with FP4. No reduce (reduce_results=False).                                                                                         |
|    24 |   256 | moe_routing_bias_correction                      | void at::native::unrolled_elementwise_kernel<at...      |      23 | 1x1x1          |       3392 | deepseek_v2.py:258-263 (e_score_correction_bias)                            | Adds e_score_correction_bias to router scores for noaux_tc topk routing. PyTorch unrolled_elementwise_kernel.                                                                                            |
|    25 |   257 | moe_topk_routing_main                            | void moe::dev::routing::routingDeepSeek::routin...      |      23 | 1x1x1          |       4641 | fused_moe/flashinfer_cutlass_moe.py (topk routing)                          | Main routing kernel for DeepSeek top-8 expert selection. Computes top-k scores and assigns tokens to experts.                                                                                            |
|    26 |   258 | moe_routing_indices                              | void moe::dev::routing::routingDeepSeek::routin...      |      23 | 8x1x1          |       5504 | fused_moe/flashinfer_cutlass_moe.py (index clustering)                      | Clustering kernel that organizes token-to-expert assignments into contiguous batches for efficient expert computation.                                                                                   |
|    27 |   259 | fused_moe_gate_up_siglu_gemm                     | bmm_E2m1_E2m1E2m1_Fp32_bA16_bB16_bC16_t128x8x51...      |      23 | 4x8x1          |       9792 | fused_moe/flashinfer_cutlass_moe.py:196-290 (NVFP4 MoE gate_up+SiGLU)       | Fused MoE NVFP4 GEMM for gate+up projection with SwiGLU activation. Part of FLASHINFER_TRTLLM fused MoE kernel. Processes top-8 of 384 experts per EP rank.                                              |
|    28 |   260 | fused_moe_down_gemm                              | bmm_Bfloat16_E2m1E2m1_Fp32_bA16_bB16_t128x8x256...      |      23 | 56x8x1         |       7553 | fused_moe/flashinfer_cutlass_moe.py:196-290 (NVFP4 MoE down proj)           | Fused MoE NVFP4 GEMM for down projection. Part of FLASHINFER_TRTLLM fused MoE kernel. Produces final expert outputs.                                                                                     |
|    29 |   261 | moe_finalize_combine                             | void moe::dev::finalize::finalizeKernel<moe::de...      |      23 | 28x1x1         |       3744 | fused_moe/flashinfer_cutlass_moe.py (expert output combine)                 | Combines weighted expert outputs back to token dimension. Applies routing weights and reduces across selected experts.                                                                                   |

Block: inter_block  Type: inter_block  Status: INTER_BLOCK
Ops: 31  Wall: 273504 ns  Compute: 201507 ns  Idle: 71997 ns (26.3%)
Op range: [262..292] (1-indexed)

| pos   | idx   | high_level_op                                    | kernel_name                                             | stream  | grid           | dur_ns     | source_code_ref                                                             | source_code_explanation                                                                                                                                                                                  |
| ----- | ----- | ------------------------------------------------ | ------------------------------------------------------- | ------- | -------------- | ---------- | --------------------------------------------------------------------------- | -------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- |
|     1 |   262 | moe_scale_add_shared                             | triton_poi_fused_add_mul_0                              |      23 | 7x1x1          |       1440 | deepseek_v2.py:356-365                                                      | Multiplies routed expert output by routed_scaling_factor=2.827 and adds shared expert output. Compiled by torch.compile into fused Triton kernel triton_poi_fused_add_mul_0.                             |
|     2 |   263 | inter_op_1                                       | void flashinfer::trtllm_allreduce_fusion::allre...      |      23 | 4x1x1          |       8416 | source analysis pending                                                     | See source code reference for details.                                                                                                                                                                   |
|     3 |   264 | sampling_post_processing                         | void at::native::unrolled_elementwise_kernel<at...      |      23 | 1x1x1          |       2753 | v1/worker/gpu_model_runner.py (post-sampling)                               | Post-sampling element-wise processing (token validation, EOS checking).                                                                                                                                  |
|     4 |   265 | token_embedding_index                            | void at::native::index_elementwise_kernel<128, ...      |      23 | 14x1x1         |       4224 | deepseek_v2.py:1059 (VocabParallelEmbedding)                                | Token index lookup for next-token embedding.                                                                                                                                                             |
|     5 |   266 | lm_head_gemm                                     | nvjet_tst_192x8_64x8_4x1_v_bz_TNT                       |      23 | 108x1x1        |      46145 | deepseek_v2.py:1214 (ParallelLMHead)                                        | LM head projection GEMM. BF16: [B,7168] x [7168,vocab_size/TP]. Large grid (108x1x1) for vocab_size=163840.                                                                                              |
|     6 |   267 | lm_head_allgather                                | ncclDevKernel_AllGather_RING_LL(ncclDevKernelAr...      |      23 | 10x1x1         |      21601 | deepseek_v2.py:1214 (vocab parallel AllGather)                              | NCCL AllGather to collect LM head output across TP ranks for full vocabulary logits.                                                                                                                     |
|     7 |   268 | lm_head_result_prep                              | void at::native::unrolled_elementwise_kernel<at...      |      23 | 320x1x1        |       3936 | logits_processor.py                                                         | Preparation of LM head results for downstream processing.                                                                                                                                                |
|     8 |   269 | lm_head_post_allgather_cast                      | void at::native::elementwise_kernel<128, 2, at:...      |      23 | 640x1x1        |       2720 | logits_processor.py (dtype cast after allgather)                            | Element-wise dtype cast after AllGather for LM head output.                                                                                                                                              |
|     9 |   270 | sampling_softmax                                 | void at::native::(anonymous namespace)::cunn_So...      |      23 | 1x1x1          |      44736 | sampling (cunn_SoftMaxForward)                                              | Softmax over vocabulary logits for sampling.                                                                                                                                                             |
|    10 |   271 | inter_op_9                                       | void at::native::(anonymous namespace)::distrib...      |      23 | 640x1x1        |       3232 | source analysis pending                                                     | See source code reference for details.                                                                                                                                                                   |
|    11 |   272 | sampling_post_processing                         | void at::native::vectorized_elementwise_kernel<...      |      23 | 160x1x1        |       2208 | v1/worker/gpu_model_runner.py (post-sampling)                               | Post-sampling element-wise processing (token validation, EOS checking).                                                                                                                                  |
|    12 |   273 | memset_device                                    | Memset (Device)                                         |      23 |                |       1088 | buffer clearing                                                             | Device memory clear for output buffers.                                                                                                                                                                  |
|    13 |   274 | sampling_argmax_reduce                           | void at::native::reduce_kernel<512, 1, at::nati...      |      23 | 1x20x1         |       8512 | sampling (argmax reduction)                                                 | Reduction kernel for sampling (argmax or top-k selection).                                                                                                                                               |
|    14 |   275 | sampling_post_processing                         | void at::native::unrolled_elementwise_kernel<at...      |      23 | 1x1x1          |       2432 | v1/worker/gpu_model_runner.py (post-sampling)                               | Post-sampling element-wise processing (token validation, EOS checking).                                                                                                                                  |
|    15 |   276 | memcpy_htod                                      | Memcpy HtoD (Pinned -> Device)                          |      23 |                |       3968 | scheduler data transfer (host to device)                                    | Host-to-device memory copy for scheduler data (positions, slot mappings, etc.).                                                                                                                          |
|    16 |   277 | memcpy_dtoh                                      | Memcpy DtoH (Device -> Pinned)                          |      31 |                |       2368 | scheduler data transfer (device to host)                                    | Device-to-host memory copy (sampling results, metadata).                                                                                                                                                 |
|    17 |   278 | memcpy_htod                                      | Memcpy HtoD (Pinned -> Device)                          |      23 |                |       1344 | scheduler data transfer (host to device)                                    | Host-to-device memory copy for scheduler data (positions, slot mappings, etc.).                                                                                                                          |
|    18 |   279 | memcpy_htod                                      | Memcpy HtoD (Pinned -> Device)                          |      23 |                |       3232 | scheduler data transfer (host to device)                                    | Host-to-device memory copy for scheduler data (positions, slot mappings, etc.).                                                                                                                          |
|    19 |   280 | memcpy_htod                                      | Memcpy HtoD (Pinned -> Device)                          |      23 |                |       3232 | scheduler data transfer (host to device)                                    | Host-to-device memory copy for scheduler data (positions, slot mappings, etc.).                                                                                                                          |
|    20 |   281 | memcpy_htod                                      | Memcpy HtoD (Pinned -> Device)                          |      23 |                |       1024 | scheduler data transfer (host to device)                                    | Host-to-device memory copy for scheduler data (positions, slot mappings, etc.).                                                                                                                          |
|    21 |   282 | memcpy_dtod                                      | Memcpy DtoD (Device -> Device)                          |      23 |                |       1568 | scheduler data transfer (device to device)                                  | Device-to-device memory copy (buffer management).                                                                                                                                                        |
|    22 |   283 | memcpy_htod                                      | Memcpy HtoD (Pinned -> Device)                          |      23 |                |       1088 | scheduler data transfer (host to device)                                    | Host-to-device memory copy for scheduler data (positions, slot mappings, etc.).                                                                                                                          |
|    23 |   284 | sampling_post_processing                         | void at::native::unrolled_elementwise_kernel<at...      |      23 | 1x1x1          |       1664 | v1/worker/gpu_model_runner.py (post-sampling)                               | Post-sampling element-wise processing (token validation, EOS checking).                                                                                                                                  |
|    24 |   285 | memcpy_htod                                      | Memcpy HtoD (Pinned -> Device)                          |      23 |                |       1088 | scheduler data transfer (host to device)                                    | Host-to-device memory copy for scheduler data (positions, slot mappings, etc.).                                                                                                                          |
|    25 |   286 | scheduler_token_mask_update                      | triton_poi_fused_add_bitwise_and_bitwise_or_ge_...      |      23 | 1x1x1          |       1792 | v1/worker/gpu_model_runner.py (scheduler prep)                              | Scheduler kernel updating token attention masks for next step.                                                                                                                                           |
|    26 |   287 | scheduler_token_filter                           | triton_poi_fused_bitwise_and_bitwise_not_bitwis...      |      23 | 1x1x1          |       1440 | v1/worker/gpu_model_runner.py (scheduler prep)                              | Scheduler kernel filtering active tokens/sequences.                                                                                                                                                      |
|    27 |   288 | embedding_lookup                                 | void at::native::(anonymous namespace)::indexSe...      |      23 | 56x1x1         |       2432 | deepseek_v2.py:1059 (indexSelectSmallIndex)                                 | Embedding table index select for next generated token.                                                                                                                                                   |
|    28 |   289 | scheduler_input_prep                             | void at::native::elementwise_kernel<128, 4, at:...      |      23 | 14x1x1         |       3424 | v1/worker/gpu_model_runner.py (scheduler)                                   | Scheduler kernel preparing input tensors for next model forward.                                                                                                                                         |
|    29 |   290 | memcpy_dtod                                      | Memcpy DtoD (Device -> Device)                          |      23 |                |       1728 | scheduler data transfer (device to device)                                  | Device-to-device memory copy (buffer management).                                                                                                                                                        |
|    30 |   291 | cross_device_reduce_1stage                       | void vllm::cross_device_reduce_1stage<__nv_bflo...      |      23 | 2x1x1          |      15168 | custom_all_reduce.py (1-stage cross-device reduce)                          | Custom 1-stage cross-device reduce for small tensors (used in scheduler path).                                                                                                                           |
|    31 |   292 | memcpy_dtod                                      | Memcpy DtoD (Device -> Device)                          |      23 |                |       1504 | scheduler data transfer (device to device)                                  | Device-to-device memory copy (buffer management).                                                                                                                                                        |

Block: Dense_layer_0  Type: Dense_A  Status: REPRESENTATIVE
Ops: 18  Wall: 104960 ns  Compute: 98591 ns  Idle: 6369 ns (6.1%)
Op range: [293..310] (1-indexed)

| pos   | idx   | high_level_op                                    | kernel_name                                             | stream  | grid           | dur_ns     | source_code_ref                                                             | source_code_explanation                                                                                                                                                                                  |
| ----- | ----- | ------------------------------------------------ | ------------------------------------------------------- | ------- | -------------- | ---------- | --------------------------------------------------------------------------- | -------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------- |
|     1 |   293 | input_rmsnorm_residual_clone                     | triton_red_fused__to_copy_add_clone_mean_mul_po...      |      23 | 1x1x1          |       4000 | deepseek_v2.py:991-993                                                      | Input RMSNorm for layer 0 (dense layer). Clones hidden_states to residual, then applies RMSNorm(7168). Not fused with allreduce since this is the first layer.                                           |
